原文, 訳文, 解説, 音声
こんにちは,こんにちわ,,8
He's counting the cash.,,
I think it impossible for me to write a novel in French.,,
It is cruel of him to say such things to her.,,
He's sprinkling the lawn.,,
The lawn is very beautiful.,,
Ken is going to the United States at the end of July.,,
He has great potential.,,
The teacher said he has great potential.,,
She took a deep breath.,,
The guitar string broke with a snap.,,
This river is too dirty. It needs to be treated.,,
That President governed America very well.,,
Sweat is very salty.,,
I like watching comedy movies.,,
This is a comedic movie.,,
This is a comedy.,,
Only if he goes. Else I won't go.,,
Everyone considers Guilin to be a beautiful place.,,
Did you like it? I liked it a lot. Guilin is very pretty.,,
There are a lot of people on the beach.,,
The color of the puppy's fur is as white as snow.,,
What time does she go to work?,,
What time does Ms. Zhou go to work?,,
What time does your little sister go to school?,,
What time do the students start school?,,
What time do you go to school?,,
What time does your little brother go to school?,,
I paid two thousand yen for the book.,,
She's eating grapes.,,
He's picking grapes.,,
I want to go to Lhasa.,,
I made a call and ordered a pizza.,,
The horses are running.,,
You must not run in the school buildings.,,
This slope is quite flat.,,
They're mocking each other.,,
There's no love without jealousy.,,
They are jealous of our success.,,
He was invited to be the chairman of the club.,,
She's a member of this club.,,
"Mr Johnson, president of the club, will soon come.",,
This is a fitness club.,,
She's become a fitness coach.,,
"He spoke too much, so his throat is sore.",,
My throat feels dry.,,
The books on the shelf are arranged in good order.,,
What a lonely world it would be with you away!,,
A fire has started here.,,
The fire caused a lot of damage.,,
The fire is under control.,,
The fire is currently uncontrollable.,,
Fires are very dangerous.,,
I made it to the station in time.,,
He is very honest - I have confidence in his work.,,
He is an honest guy.,,
A man must be honest.,,
She bought her boyfriend a tie.,,
Your tie is not straight.,,
Don't pull my tie!,,
She has a fever.,,
One plus one equals two.,,
There are while lines drawn on the field.,,
She is eating cookies.,,
Take as many cookies as you want.,,
He had a bite of the cookie.,,
He's been bitten by a mosquito.,,
The little kids are drawing.,,
He is drawing on the wall.,,
He wants to change US dollars into RMB.,,
He changed dollars into euros.,,
What's today's exchange rate for US dollars to RMB?,,
The sun is shining on the ground through the leaves of the big tree.,,
The large tree has been cut into two sections.,,
Peter gradually adapted to life in China.,,
He's a litigation lawyer.,,
The teacher teaches us to recite the words.,,
She wants to get away from him.,,
Stock prices declined these past few days.,,
The price of rice has come down.,,
The stock market fell.,,
She is an overseas Chinese.,,
He is an overseas Chinese.,,
His grandfather is an overseas Chinese.,,
He was insulted.,,
My mom is frying fish.,,
We took turns driving.,,
Don't hide this from me.,,
His room was in disorder.,,
"According to statistics, the world's population is 6 billion.",,
My grandfather is going to be sixty soon.,,
The People's Congress of China is about to open.,,
We conduct our business in accordance with the contract.,,
"According to the Constitution, a President can only serve for 4 years.",,
The Constitution is the fundamental law of a country.,,
This judge handles matters very fairly.,,
He is selling insurance to us.,,
He sells cars.,,
She's pitching products to customers.,,
This store has lots of discounted goods.,,
He already compared the prices in all the stores.,,
The government used incentives to attract foreign investment.,,
"I forgot to bring a pen,could you lend me yours?",,
"To study Chinese, you need to speak a lot, and practice lot, then it's ok.",,
They mutually coordinated to complete the job.,,
People exchange gifts at Christmas.,,
They hugged each other.,,
They hugged each other lovingly.,,
Saying it this way makes it sound very logical.,,
Keep the window closed.,,
Red chili peppers are very hot.,,
I particularly don't like to eat dried tofu with green peppers.,,
Ms. Wang sometimes eats pork fried with red pepper.,,
"Don't be nervous, relax, relax!",,
I promise I'll come to work on time.,,
From now on I will go to work on time.,,
He was perplexed by this problem.,,
This matter causes me perplexing trouble.,,
This problem puzzled him for many years.,,
Diamonds represents eternal love.,,
This diamond is real.,,
This diamond weighs ten grams.,,
This diamond is not real.,,
This diamond is very high in value.,,
The soldiers are defending their country.,,
Soldiers protect our nation.,,
Where can I buy a notebook?,,
This is a notebook.,,
Do you have a notebook?,,
I want some cake.,,
"You could be right, I suppose.",,
I am not a rich person.,,
I lost my credit card.,,
He lost his wallet.,,
I am looking for my lost watch.,,
He discovered that this is a counterfeit bill.,,
Iraq is located in the Middle East.,,
"If the river becomes polluted, the fish will die.",,
The river water is rising.,,
There was heavy rain yesterday and the river has risen.,,
The stock market is trending upwards.,,
This warehouse is very big.,,
Let's take a group photo.,,
"China has 5,000 years of history.",,
Continue working hard and strive to master Chinese as soon as possible.,,
I long for my dream to come true soon.,,
She's drawing the bow.,,
"If you are not too picky, you can find a job.",,
Only through persistence can you consolidate the effects of working out.,,
She would like to try on the purple shirt.,,
Don't harass me with telephone calls.,,
She was harassed.,,
He's standing at the dais giving a speech.,,
The teacher is teaching a class.,,
This is their wedding ceremony.,,
They held a magnificent wedding.,,
He's very satisfied with his salary.,,
He has surrendered to the police.,,
He was forced to surrender.,,
What shall I do (about that)? I said to myself.,,
In Changchun the winter weather is too cold.,,
Things in Changchun are not very expensive.,,
He's receiving clients.,,
"According to the lowest reckoning, it will cost thirty thousand yen.",,
He betrayed me.,,
The boss scolded him because of his mistakes at his job.,,
The game has been suspended due to rain.,,
The President received full support from Congress.,,
The President gained the full support of the Congress.,,
Congress is investigating that case.,,
"Somebody reported him, the police are investigating him.",,
The teacher feels happy that the students are working hard.,,
Acid rain is not a natural phenomenon.,,
It would be great if I were an angel.,,
She's very tired.,,
They're arguing.,,
She was always quarreling with her brothers.,,
Husbands and wives should avoid quarrelling.,,
It is unwise to argue in front of the children.,,
This is my treat.,,
"He won a prize, so we told him to treat us to a meal.",,
"Although he didn't get the prize, he maintained a good state of mind.",,
"During the competition, he won awards again and again.",,
Human kind has many ethnic groups.,,
He's good at soccer.,,
Several years ago I was good at painting.,,
He is no good at making friends.,,
He is not a good driver. He is bad at driving.,,
I am not good at telling jokes.,,
Ms. Guo is very good at taking photos.,,
Ms. Guo's listening comprehension has improved.,,
Criminals are kept in prison.,,
He is an evil criminal.,,
The government helped a lot of refugees.,,
Our country is willing to help African refugees.,,
Refugees in Africa are seeking help.,,
Assistance to Africa requires significant funding.,,
This flood has affected a large area.,,
It's dark outside.,,
I don't like to go out after dark.,,
You must come back before it gets dark.,,
He's writing an article.,,
I wish you a pleasant trip.,,
They are taking a brief rest in the middle of their journey.,,
The courage to admit mistakes is his strength.,,
The little girl is picking up the toys.,,
Such secrets are always eventually revealed.,,
She has a part-time job in a restaurant.,,
China is rising.,,
This door is very shabby.,,
His life is very degenerate.,,
She talked childishly.,,
It is time you left off your childish ways.,,
This is the country's border.,,
The street was blocked off.,,
The teacher's encouragements spurred him to constantly improve.,,
Pressure from the people impelled the government to improve the traffic problem.,,
I'm in line to buy a ticket.,,
What are the total earnings for this month?,,
There's a café nearby.,,
Near my house is a small café.,,
He's a spy.,,
I teach at this primary school.,,
She decided to go in person.,,
She should go in person.,,
I made a trip to Berlin.,,
His nose is bleeding.,,
This is their new house.,,
We've bought a new house.,,
The earth is constantly evolving.,,
There are people pirating textbooks.,,
"Taking a risk, he reported his boss' wrongdoings.",,
The cookies are crisp.,,
I would like to try on the gloves.,,
I have a bad headache today.,,
There are many trees on both sides of the road.,,
Don't buy pirated software.,,
This factory produced pirated books and was shut down.,,
No wonder she didn't show up to see him off. They broke up.,,
My dad's love and caring for me is no less than my mom.,,
His girlfriend has a bright and cheerful personality.,,
The price of pork is having a rising trend.,,
"If I can serve you, I'll feel very very happy.",,
They want a loan to buy a house.,,
Buying a house requires lots of money.,,
"He cannot buy a car, still less a house.",,
The price of commodities has increased.,,
"This year, commodity prices are rising comparatively fast.",,
The price of commodities has fallen.,,
It is said that prices in New York are very expensive.,,
It is said that he got into Tokyo University.,,
The price of commodities is showing a declining trend.,,
The price of commodities is showing a tendency to decline.,,
The beautiful scenery was revealed before the tourists.,,
It is said that the weather in the mountain changes easily.,,
People living in the mountain often get harassed by monkeys.,,
Is death the only release?,,
They solved the problem through negotiation.,,
This sculpture is very famous.,,
My hobby is playing badminton.,,
He met with frustrations.,,
This failure set back his confidence level.,,
The recent frustrations made him change.,,
His girlfriend's hobby is practicing fengshui.,,
I'm going to the convenience store to buy something.,,
Transportation in this city is very convenient.,,
The little girl is playing with the duck.,,
He's hurt his knees.,,
It is clearly written in the treaty.,,
I want to lose weight even if it means not eating.,,
The company has a monopoly on the world's computer market.,,
If there is an opportunity I would like to visit America.,,
The disaster caused many people to starve to death.,,
"Because no one looked after it, the puppy starved to death.",,
She's holding her boyfriend's arm.,,
"In order to prove they were correct, they began to debate.",,
Lawyers of the two sides debated in court.,,
The court puts criminals on trial according to the law.,,
Courts are the place to put criminals on trial.,,
The judge tries cases in accordance with the law.,,
The two of them are practically identical.,,
He's practicing a new tune.,,
She's happily humming a song.,,
He confirmed that something was wrong with his car.,,
He lost his way in the woods.,,
He took his entire inheritance and donated it to society.,,
I'm hurrying to work.,,
The facilities in this room are very useful.,,
"The motto of the service industry is ""the customer comes first"".",,
Do you mind if I open the window?,,
Would you mind if we interview you?,,
Director Deng considers this meeting to be important.,,
That's a conspiracy.,,
Drugs harm one's health.,,
The government decided to strongly crack down on drug dealing.,,
I hear that the foreign students already know a number of Chinese characters.,,
"The rain stopped, and the ground is very wet.",,
It just rained heavily. The road is very wet.,,
The weather is very humid.,,
They are opening up new land.,,
The police detained him.,,
Please charge this to my account.,,
I go climbing a lot.,,
They appointed to go climbing on Sunday.,,
Studying Chinese requires the formulation of a long-term plan.,,
The One Child Policy is necessary in the long run.,,
The government implemented the One-Child Policy.,,
China implemented the One Child Policy in most areas.,,
May I pay by check?,,
"On this point, I have different ideas",,
It is expensive running this car.,,
She's wearing a brand-new skirt.,,
Can I try on this pair of jeans?,,
The children are ardently chasing each other in the meadow.,,
A lot of boats are moored at the port.,,
China is a rather stable country.,,
Ordinary people want a stable life.,,
My ancestors came from Britain.,,
My dad is very very involved in the stock market now.,,
He took a vacation.,,
He was sick and asked to take one day off from the teacher.,,
They're planting trees.,,
I dug a hole and am about to plant a tree.,,
"In 1939, Germany occupied Poland.",,
"In 1939, German invaded Poland.",,
Don't make excuses for being late.,,
This road is very narrow.,,
This cell phone can make international calls.,,
My car needs repair.,,
He's repairing the air-conditioner.,,
He is repairing his bicycle.,,
This bike needs to be repaired. This bicycle needs repairing.,,
The computer's hardware is broken and needs to be repaired.,,
She's playing the violin.,,
Computers have many uses.,,
Don't conceal what you feel about it.,,
I'm going to the tea house.,,
Mr. Chen is going to the tea house.,,
We are at the teahouse.,,
He can teach very well.,,
Can foreigners teach at a university in China?,,
The students like the teacher's way of teaching.,,
He teaches at a middle school in Shanghai.,,
The Chairman of the Board held a board meeting.,,
This room is very tidy.,,
There's a ping pong ball on the desk.,,
He's playing ping pong.,,
I like playing ping-pong.,,
It is very meaningful to learn Chinese well.,,
The ancient emperors lived here.,,
"In ancient China, the emperor's order was like a decree.",,
China used to have an imperial system.,,
She is doing an experiment with the instrument.,,
I can ride a horse.,,
I'm going to throw out the garbage.,,
"Before, she had been an editor.",,
There is an old man in the park.,,
He refuted my point.,,
These articles are all hand-made.,,
Many people are involved in this case.,,
This case involved many people.,,
The Minister is involved in this case.,,
He is the class advisor while simultaneously being the language teacher.,,
Heavy snow covered the ground.,,
The whole country was covered with snow.,,
Heavy snow has covered the roads.,,
The roof is covered with snow.,,
He lives an extravagant life.,,
Can the red team beat the blue team?,,
He ran very fast and disappeared quickly.,,
"On his arrival in London, he sent me a telegram.",,
Why do not you ask your teacher for advice (about this)?,,
There's a war on the border.,,
Going to war is not a good thing.,,
People don't like wars.,,
The high building can be seen from the window.,,
There are many high buildings in the city center.,,
What is that big building in front of us?,,
"That is a high building, is not it?",,
Wood is a very good construction material.,,
Wood can be used as a construction material.,,
He broke his promise.,,
This field is very beautiful.,,
They interfere with each other's business.,,
The government confiscated the drugs.,,
There are a lot of pigeons in the square.,,
The dove is flying in the sky.,,
Doves are a symbol of peace.,,
She's got some coins.,,
I save one coin every day.,,
The coin is made of bronze.,,
We already made reservations at a restaurant.,,
I reserved a room in this hotel.,,
We want to reserve a seat.,,
Hong Kong is a part of the territory of China.,,
HK is Chinese territory.,,
The military safeguards the territorial integrity of the country.,,
"The CPC said, ""We will definitely protect the integrity of our territory.""",,
She's played a complete piece.,,
"A large population base, combined with the famine, caused a starvation problem.",,
The famine expanded.,,
They're living a leisurely life.,,
That object is very valuable.,,
Fishing is forbidden here.,,
He is an expert at fishing.,,
"As soon as he's free, he goes fishing.",,
My older brother and I enjoy fishing.,,
I went fishing in the river yesterday.,,
There are many peddlers selling vegetables by the riverside.,,
The police controlled the accident area.,,
God helps those who help themselves.,,
They went to the countryside to vacation.,,
The meat has been stewed till it's very soft.,,
Ms. Sun feels very very ashamed.,,
The typhoon is coming.,,
The typhoon blew down many houses.,,
A typhoon is coming.,,
The typhoon is gone.,,
This place is frequently hit by typhoons.,,
He loves smoked meat.,,
The canyon is very beautiful.,,
She's a rich lady.,,
We have to retreat.,,
She works very hard.,,
I'm peeling an apple.,,
Going to bed early and getting up early are fine habits.,,
Ms. Sun usually gets up early.,,
He can stand on his own now.,,
He told his father of his remorse for his mistakes.,,
Chase that car up ahead.,,
He is sitting on a rock.,,
A rock fell from above.,,
"Next, I wish to discuss the negative influences.",,
This matter has a negative influence.,,
The film is going on.,,
He lives far from the Summer Palace.,,
These rabbits were slaughtered.,,
"The road is slippery, so please be careful.",,
Be careful of the point of the needle.,,
Please raise your hand if you want to answer the question.,,
He raised his hand and took an oath.,,
This toy is made of tin.,,
The children line up to board the school bus.,,
Palestine is in the Middle East.,,
There are big problems between Israel and Palestine.,,
He sold his own car without hesitation.,,
You're such a jerk.,,
He's carrying the wooden boards on his shoulder.,,
She is deeply in debt.,,
Eating more pears is good for your health.,,
The school invited a new chemistry professor.,,
He is an expert invited by our school.,,
He's a show-off.,,
She was entranced with the music.,,
The price is not reasonable.,,
He's antisocial. He is unsociable.,,
This paper fails to meet the standard.,,
AIDS is a horrible disease.,,
The teacher made a list of excellent students.,,
The police officer is escorting the prisoner.,,
Foreign currency can be exchanged here.,,
We should love and protect our planet.,,
We should love and protect all lives.,,
Please love and protect the natural environment.,,
The father tells his child to be careful.,,
He finally became the president of IBM.,,
Welcome!,,
Welcome to Wu Mei supermarket.,,
The Great Wall has a very long history.,,
This city has a long history.,,
Shaanxi has a long history.,,
Solar radiation will harm the skin.,,
The wheel spokes of the car were damaged in the crash.,,
His health has recovered.,,
Get well soon!,,
The children are playing in the park.,,
We were watching the child at play.,,
The children got together to play.,,
This company monopolized the steel market.,,
We should take more supplemental vitamins.,,
She took her glasses off.,,
She's scratching the little dog.,,
Her forehead is itching a bit.,,
She feels that life is empty.,,
"When there is strong wind, boatmen do not leave the port.",,
It's very windy today.,,
The typhoon is blowing violently.,,
"The wind blew too hard, there was no way for them to play in the park.",,
"It's so windy, her hat was almost blown away.",,
My brother is holding a camera in his hand.,,
He isn't going to buy a camera.,,
This is a beautiful valley.,,
The Beijing team won this tennis match.,,
She liked tennis and became a tennis coach.,,
I am a member of the tennis club. I belong to a tennis club. I'm in the tennis club.,,
He is rather poor at tennis.,,
He can play tennis very well. He was very good at playing tennis.,,
He played tennis.,,
He is a good tennis player.,,
The climate of the desert is very dry.,,
"It gets very humid here in the summer. In the winter, on the other hand, it gets very dry.",,
There's a pair of rubber gloves here.,,
Tires are made of rubber.,,
The national flag has been raised.,,
She's holding an American flag.,,
There is no denying that she is very very efficient.,,
"It is inevitable that I go to France someday, I just don't know when.",,
Tiananmen Square is in the center of Beijing.,,
They have achieved outstanding results.,,
The mom is worried about her son's autism.,,
He's changed his schedule.,,
You guys talking has affected my listening in class!,,
You should concentrate when in class.,,
This palace is very luxurious.,,
He committed the crime of corruption.,,
The government should deal with the problem of corruption.,,
"Using his position, he misappropriated a lot of money.",,
He was about to be inundated by the water.,,
"It's not much of a surprise, is it?",,
"The child has graduated, and his parents are pleased.",,
Bad guys always like to cheat people.,,
"He said he did not enter the room, which was a lie.",,
She's got cancer.,,
He got skin cancer.,,
He got cancer.,,
His cancer disappeared.,,
Her son died of cancer when still a boy.,,
Many of the workers died of hunger.,,
Many children die of starvation in Africa.,,
Traditional Chinese medicine is very bitter.,,
I wasn't busy last week.,,
Alice has had a cold since last Sunday.,,
Do you participate in any community activities?,,
Where is the subway station?,,
"Excuse me, where is the subway station?",,
Ms. Wang is at the subway station.,,
Where is the subway station located?,,
That is the entrance to the subway.,,
She's waving to me.,,
She waved at me before she got on board the plane.,,
The police and the demonstrating people clashed.,,
The thief rapidly fled into the crowd.,,
She travels to Paris when she gets time off from work.,,
He is the manager of the marketing department.,,
We've made a fortune.,,
"He got rich after earning 5,000,000 yuan this year.",,
People have the right of assembly.,,
We assembled in the public square to demonstrate.,,
Xiao Ming often goes to the sea to swim.,,
The teacher warned Xiao Ming not to hit other classmates.,,
Xiao Ming is searching in his bag for a pen.,,
He wants to overthrow the government.,,
Amereica elects a President one time every four years.,,
You will soon get used to eating Japanese food.,,
My dad participated in the cooking contest and won the first prize.,,
This misunderstanding ruined their love.,,
Her emotions are very fragile.,,
They have a close relationship.,,
I can't convey my feelings in words.,,
The result of the election expressed the people's will.,,
The heater doesn't work.,,
A fondness for playing games is in the nature of children.,,
Habit is second nature.,,
It's in animals' nature to protect their young.,,
A conflict broke out at the border between the two countries.,,
"Sometimes, rivers are the borders between nations.",,
I'm eagerly looking forward to getting home.,,
It's warm in the room.,,
This fall is rather warm.,,
It's important to wear warm clothes in winter.,,
They voted for and selected a new President.,,
People elected their mayor.,,
The mayor attended the press conference.,,
The mayor solemnly made an announcement.,,
Jing Zi borrowed money from her elder brother to buy a house.,,
There are a lot of vegetables in the bag.,,
There's lightning.,,
She's running so hard that she can hardly catch her breath.,,
I see a flower on the desk.,,
There are some books on the desk.,,
Both sides possess very strong defensive capability.,,
Our country is capable of protecting ourselves.,,
"In the ancient times, the Great Wall was built to defend against enemies.",,
Please enter your password.,,
She's a little timid.,,
I've heard that he is extremely shy.,,
She is shy.,,
My younger brother is a shy person.,,
She appears to be really shy.,,
My friend is a shy person.,,
I've heard that she is a shy person.,,
Is your foreign friend shy?,,
He is very shy.,,
Ms. Zhou appears to be really shy.,,
The students appear to be really shy.,,
Her boyfriend is very shy.,,
Are you very shy?,,
Yang Yun is a shy girl.,,
My younger brother is the youngest in my family.,,
"To speak frankly, I like you.",,
He admitted his fault to the teacher.,,
This is a Chinese temple.,,
The restaurant's service is very good.,,
He considers things very carefully and thoroughly.,,
You were considerate not to disturb us.,,
She is very very thoughtful and patient.,,
His thinking is very considerate.,,
You can't expect me to always consider everything!,,
Don't expect others to think for you!,,
It's five minutes to twelve.,,
The earth's environment is constantly deteriorating.,,
His illness worsened.,,
Air quality has deteriorated.,,
We have made reservations to travel to Huangshan this weekend.,,
Go straight along this road.,,
Our profits have been good this year.,,
Getting him to dance is very difficult.,,
I prefer to use this camera.,,
This camera doesn't appear too bad.,,
There are many styles of clothes here.,,
The style of these two clothes is very similar.,,
This style of hat is now in fashion.,,
She is sensitive to current fashions.,,
He is wearing a black suit.,,
He is practicing shooting.,,
One year has four seasons.,,
This season's economic development is better than last season's.,,
That way of doing things has brought big problems.,,
The rice on the floor drew a swarm of ants.,,
It's New Year's day tomorrow.,,
January 1 is New Year's day.,,
We are about to travel to Beijing next New Year.,,
We'll have lived here for two years next April.,,
He's my servant.,,
The Han people are the biggest ethnic group in China.,,
He was an outstanding philosopher.,,
They're looking forward to a bright future.,,
We have a financial deficit this year.,,
The company doesn't have a big loss.,,
That factory is always losing money and is near bankruptcy.,,
There is a big statue in the square.,,
The sports meeting will be held tomorrow.,,
The school is about to hold a sporting event.,,
"On Friday, the school is conducting a sports meet.",,
The sports meet is delayed because of the rain.,,
Macau has a lot of gambling establishments.,,
Cheating is not allowed in exams.,,
"Recently, malfeasance by the government is frequent.",,
Tom can speak German as well as English.,,
There is a hotel at the south end.,,
The coastal areas are experiencing severe flooding.,,
I have six mouths to feed.,,
The parking lot is free of charge.,,
Parking is not permitted here.,,
The country forbids the buying and selling of drugs.,,
"On the expressway, you cannot casually park wherever you want.",,
Entry to this place is forbidden.,,
Smoking is prohibited here.,,
Never smoke in front of kids.,,
Smoking is not permitted here.,,
You must not smoke while working.,,
Smoking is harmful to your health.,,
Never do bad things.,,
He is a patriot.,,
The price of commodities fluctuates a lot.,,
The expense of national defense is very high.,,
The budget for national defense is growing greatly.,,
Mr. Zhang has already left.,,
The men's toilet is on the left.,,
There's a swimming pool in the garden.,,
This is the children's swimming pool.,,
The swimming pool is used in common by all the children in the neighborhood.,,
The road zigzags ahead.,,
She is an orphan.,,
This is my weak point.,,
His company has collapsed.,,
He hung up the phone.,,
Your room is on the other end.,,
He is carving a piece of work.,,
His mom is buried in this place.,,
"At the meeting, he explained his view.",,
He stated his reasons simply.,,
He explained his theory.,,
It is illegal for bicycles to pass on the right of cars.,,
"The moment they met each other, they were happy.",,
She's experiencing uncomfortable hot and cold spells.,,
The child is leaning against the railing.,,
The railings enclose the flowers and trees.,,
His desire to serve is sincere.,,
There's a crow on the grass.,,
Crows are an ominous symbol in some countries.,,
Destroy this temple.,,
Don't cross the road when the light is red.,,
You shouldn't run red lights.,,
He violated traffic rules by running the red light.,,
The glass shattered.,,
The boy dug a grave for his dog that had died.,,
You made a mistake.,,
He admitted he made a mistake.,,
He has done wrong and regrets it very much.,,
Don't blame others unfairly for things that you've done wrong.,,
He has endured sacrifices for America that most of us cannot begin to imagine.,,
It's really beautiful under the sea.,,
Chemistry is branch of the natural sciences.,,
Wish you good fortune!,,
He's very thirsty.,,
He's thirsty.,,
We all love ice cream.,,
He likes the taste of ice cream.,,
She really loves ice cream.,,
The child kept the ice cream in his mouth.,,
Please open your mouth.,,
The model of the two Koreas does not fit the situation of the mainland and Taiwan.,,
She wants to become a politician.,,
Good political figures are called statesmen.,,
Tell me how he got it.,,
Where can I get a telephone card?,,
I left home early so as to get a good seat.,,
He's the bridegroom today.,,
The bridegroom is very handsome.,,
The bridegroom is holding the bride's hand.,,
Taro has a strong sense of responsibility.,,
The pears in the market are very fresh.,,
The swimming pool is next to the stadium.,,
Next weekend I want to go see the Beijing National Stadium.,,
I like reading the sports column.,,
"He's crying ""help"".",,
He's very naughty.,,
Teacher Kong is keen on poetry.,,
The Ministry of Education announced a new standard for the college entrance exam.,,
"Yesterday, the Ministry of Education announced the scope of the exam.",,
This man is a little weird.,,
Lao Wang mailed a letter to his son.,,
There's a cabinet in the living-room.,,
He loves traveling on foot.,,
That monument is the landmark of the city.,,
To the left of the church is a monument.,,
To your right you can see the Monument to the People's Heroes.,,
Let's stop at the next gas station.,,
The police are patrolling the neighborhood.,,
The soldiers are on patrol.,,
"Chinese traditionally eat ""jiaozi"" (dumplings) at the Chinese New Year.",,
Customs in every country are different.,,
My mom reads me stories from the book.,,
You are talking nonsense.,,
The Tang Dynasty's culture was very advanced.,,
He mainly researches the history of the Tang Dynasty.,,
More than one person told him about this matter.,,
I have not only been to Beijing. I have also been to Nanjing.,,
Not only one person knows this matter.,,
They looked relieved only when it was in motion.,,
This content has been listed as being within the scope of the exam.,,
This matter is related to a certain person.,,
We began to talk about such-and-such person in this company.,,
The wedding site is already arranged.,,
He's giving the elephant a bath.,,
Elephants have rough skins.,,
I continuously want to (see/be with) you.,,
"Everyone wants to meet you, you're too famous.",,
"Waiter, I'd like to order.",,
Do not interfere with the game.,,
It's warm inside the house.,,
She's been beaten up.,,
He will come back sooner or later.,,
He couldn't stand her way of doing things and he scolded her.,,
There is a limit to how much one can tolerate.,,
Please try to be patient.,,
This is Pakistan.,,
He is my son-in-law.,,
Water is a liquid.,,
You should study more.,,
She's wearing a scarf over her shoulders.,,
She is wearing a white scarf.,,
We should offer to help the handicapped.,,
Being disabled definitely doesn't have to be a tale of misfortune.,,
"The contract is in the bag, so let's go out and celebrate.",,
They have a difference of opinion.,,
It is on this point that our opinions differ.,,
The government postponed the plan for economic reforms.,,
The meeting will be postponed to the day after tomorrow.,,
This city is suitable for living.,,
I had no idea this would bring you that much trouble.,,
It would be great if I were superhuman.,,
"Hollywood shot a series of ""Superman"" movies.",,
She wants to delete the files on her computer.,,
He erased his speech from the tape.,,
Everyone has been gathered for a meeting here.,,
He can't help throwing up.,,
Plants need soil.,,
The soil has been polluted.,,
The US is a country ruled by law.,,
The rule of law and democracy cannot be separated.,,
Television has the advantage of providing sports fans with greater convenience.,,
She's a very very modest person.,,
He very modestly answered the reporters' questions.,,
He is very modest.,,
I do not have his modesty.,,
Some of this month's salary is still left over.,,
My son loves playing in the sand.,,
The sand is very fine.,,
I am buried in the sand.,,
That is very valuable.,,
Milk has a high calcium content.,,
This is a top-class hotel.,,
The dish is ready.,,
There are many trees around the lake.,,
Modern travel enables us to go around the world in a few days.,,
Ms. Zhou prefers to eat mashed cucumber.,,
The police arrested that bad guy.,,
She married a rich man.,,
I am tired of my work.,,
I was bored with his old jokes.,,
The mainland market is the focus of businessmen around the world.,,
She is very pretty. She became the focus of the party.,,
He's very weak.,,
She was sitting under a tree.,,
"In a way you are right, but I still have doubts.",,
She's imagining that she is a princess.,,
"Generally speaking, business management is a popular major.",,
They expanded the scope of the search for the lost child.,,
She lives a sad and forlorn life.,,
I respect the elderly.,,
I like to go climbing.,,
We have arangements to go climbing tomorrow.,,
Today we'll go to participate in a mountain climbing activity.,,
The ivy is clinging to the wall.,,
There's a traffic jam on the highway.,,
The traffic flow here is good. There is never a traffic jam.,,
The board is 27 millimeters wide.,,
The government announced an environmental protection measure.,,
"Recently, China has implemented many environmental protection measures.",,
The government decided to emphasize environmental protection.,,
Newspapers are a form of media.,,
The two Koreas hope for reunification.,,
I urgently want to learn Chinese well.,,
This is an urgent issue.,,
He is a musician.,,
Do you know when the musician will come here?,,
It's snowing in the north.,,
I wonder if it will snow in our town this winter,,
Will it snow tonight?,,
They have a son.,,
Lao Wang has three sons.,,
She has a son and two daughters.,,
The criminal escaped.,,
He escaped from prison.,,
The thief has escaped.,,
This book is worth keeping.,,
There have been a series of problems inside the government.,,
She wears a pearl necklace.,,
Here is a string of pearls.,,
She has a straightforward character.,,
The dog came running to me.,,
He is aiming at the target.,,
They're having a meeting in the auditorium.,,
I can't tell which is the older brother.,,
The ship is moored at the shore.,,
The judge is interrogating the criminal.,,
The design of these houses is the same.,,
She can do Chinese Wushu.,,
I hear he is good at martial arts.,,
Smoking is bad for one's health.,,
Don't forget the fact that smoking is bad for your health.,,
Modesty is out of date now.,,
We have good news.,,
Next month is February.,,
A large numbers of archives are stored here.,,
The ice cream has melted.,,
This is a steel bridge.,,
This is what I was looking for! he exclaimed.,,
He's chasing after them.,,
We are to be married next Sunday.,,
I'll not be at home next Sunday.,,
"She will return home next Sunday, that is, the tenth.",,
"For equality, all the people rose up and fought.",,
The teacher asked the student to improve his weaknesses.,,
My son can do the laundry by himself.,,
He hates washing clothes.,,
She's washing the clothes.,,
Could you let me borrow your apartment for a few days?,,
Will you lend me your bicycle?,,
That guy was sentenced.,,
He was sentenced to 5 years in jail for robbery.,,
She feels very opressed.,,
We can only relax after the exam.,,
The plane has landed.,,
She's tired of her mother's nagging.,,
The economy is getting more and more prosperous.,,
His illness is getting increasingly serious.,,
We will never countenance terrorism.,,
Your body temperature is very normal.,,
His smiling expression is very cute.,,
This chick is alive.,,
My son loves little chicks.,,
You must learn from failures.,,
He's lying.,,
"He's very honest, and never lies.",,
I'm sure he lied.,,
You are lying.,,
He lied to me. That is why I am angry with him.,,
SARS is easily spread.,,
SARS is contagious.,,
South Africa is a country in Africa.,,
I can't imagine life on another planet.,,
They're recording a new album.,,
She treats him as her own son.,,
Don't let this kind of thing happen again!,,
I don't want this kind of thing to happen.,,
He put out his views on this matter.,,
The pants are very loose.,,
I can brush my teeth by myself.,,
You should brush your teeth after eating.,,
"After getting up, he want to the bathroom to brush his teeth.",,
This airplane is capable of carrying 40 passengers at one time.,,
She always carries her mobile phone with her.,,
He passed out due to his injury.,,
Human beings have never stopped exploring the universe.,,
